Country,Code,Year,Traditional_biomass,Hydro,Solar,Wind,Geo_Biomass_Other
New Zealand,NZL,1997,,23.258161616161605,0,0.0135935555555556,2.71738421052632
New Zealand,NZL,1998,,25.3193333333333,0,0.022069696969697,3.0854571578947403
New Zealand,NZL,1999,,22.919535353535398,0,0.0389929292929293,3.3090652631578896
New Zealand,NZL,2000,,24.4349696969697,0,0.120208080808081,3.4793747368421
New Zealand,NZL,2001,,21.681161616161603,0,0.138987878787879,3.30495789473684
New Zealand,NZL,2002,,24.8730249565657,0,0.155483174747475,3.1758720305263197
New Zealand,NZL,2003,,23.622796541919197,0,0.14654096262626298,3.10910517497976
New Zealand,NZL,2004,,27.240087482323197,0,0.36153666363636405,3.2140287474493903
New Zealand,NZL,2005,,23.327555251515104,0,0.614385909090909,3.6287335431578898
New Zealand,NZL,2006,,23.5732204545455,0,0.622216866464647,3.88890992947368
New Zealand,NZL,2007,,23.640499076767696,0.00340589494949495,0.929879851515152,4.08255729052632
New Zealand,NZL,2008,,22.3473376409556,0.00345561616161616,1.0584576949570699,4.72969925792113
New Zealand,NZL,2009,,24.2174412223232,0.0035898626262626295,1.47646090353788,5.41877484747368
New Zealand,NZL,2010,,24.726506242571602,0.00382852525252525,1.6371757633434298,6.417981746710531
New Zealand,NZL,2011,,25.110667237055896,0.00412686868686869,1.9572189211111102,6.67429203894737
New Zealand,NZL,2012,,22.8966560256534,0.0048229494949495,2.07919556010606,6.753848665795241
New Zealand,NZL,2013,,23.0290729435974,0.0069142556767676795,2.0218704154697003,6.988050487121309
New Zealand,NZL,2014,,24.3180607610385,0.0184737585454545,2.2112237671010098,7.84874714678921
New Zealand,NZL,2015,,24.529942877452,0.0362859975757576,2.36412991912879,8.42441615027632
New Zealand,NZL,2016,,25.922510760033003,0.0565305881212121,2.33069211215657,8.43840004574673
New Zealand,NZL,2017,,25.179520603123397,0.0763253764848485,2.08640035436364,8.44402822061376
New Zealand,NZL,2018,,26.289619032558303,0.0993553018181818,2.06786075586869,8.35276395890817
New Zealand,NZL,2019,,25.5853925928687,0.126883720727273,2.25520478910101,8.42668987011579
North America,,1965,,325.925085858586,0,0,13.3322320956526
North America,,1966,,341.05490707070703,0,0,14.062006895272901
North America,,1967,,372.161813131313,0,0,14.073570742648
North America,,1968,,376.996705050505,0,0,15.546045096175899
North America,,1969,,420.072522222222,0,0,16.2270603765372
North America,,1970,,426.634365656566,0,0,16.2359025339549
North America,,1971,,449.28699898989896,0,0,16.5844139735813
North America,,1972,,475.885987878788,0,0,18.6729784402924
North America,,1973,,489.23770101010103,0,0,20.1506917718543
North America,,1974,,534.659651515152,0,0,20.867264805821303
North America,,1975,,523.866821212121,0,0,20.2723019617013
North America,,1976,,519.766462626263,0,0,23.8507535418537
North America,,1977,,465.1972595959599,0,0,25.1971218624592
North America,,1978,,537.7995090909089,0,0,26.408786657309697
North America,,1979,,548.064329292929,0,0,28.1200372422994
North America,,1980,,550.060111111111,0,0,28.871116318123196
North America,,1981,,557.142761616162,0,0,30.2396032732906
North America,,1982,,596.248306060606,0,0,29.840048945356003
North America,,1983,,625.362631313131,0.003,0.0026949494949495,33.2425991641743
North America,,1984,,637.313237373737,0.0053010101010101,0.00655555555555556,39.356326135153395
North America,,1985,,619.254653282828,0.0107373737373737,0.006820202020202021,39.7108944238884
North America,,1986,,628.907468686868,0.0141737373737374,0.00523131313131313,43.96067220067229
North America,,1987,,590.901389393939,0.0106030303030303,0.00457676767676768,49.395433175792895
North America,,1988,,557.65576060606,0.00918585858585859,0.00187979797979798,49.51206125965071
North America,,1989,,590.528116666666,0.253132323232323,2.13437676767677,57.006267894736794
North America,,1990,,612.445181818181,0.37179494949495,2.8196868686868704,66.53731526315791
North America,,1991,,617.227269949494,0.48025287296745395,2.9836777777777796,70.36827563327229
North America,,1992,,593.414026767676,0.41389710948822106,2.9766898989898998,75.6459350862218
North America,,1993,,628.119773989898,0.481214524029938,3.09618888888889,78.2414843539413
North America,,1994,,607.468221464646,0.5089254253602811,3.54592828282828,78.30638276842801
North America,,1995,,672.878216161616,0.523313678478503,3.26221515151515,76.8173887569619
North America,,1996,,733.477832323232,0.553235954427102,3.3347363636363596,78.539029954586
North America,,1997,,731.0148396464639,0.5456430955342499,3.39524747474747,79.8715494291267
North America,,1998,,677.5521434343431,0.541764609224187,3.13325858585859,80.7429655439497
North America,,1999,,694.3182846464639,0.538605227511368,4.71233131313131,81.4808700112981
North America,,2000,,662.596308282828,0.541933706754834,5.93275858585859,81.8585095153263
North America,,2001,,570.196359292929,0.6019300028613579,7.15238484848485,82.7500820357951
North America,,2002,,632.303808181818,0.632334439763792,10.884868686868698,87.9065212692433
North America,,2003,,625.9625373232319,0.6414437920375601,12.0094707070707,87.6991465860528
North America,,2004,,626.1293986616159,0.7213955956735,15.251607070707099,89.0117332833152
North America,,2005,,656.0929394949491,0.7763743178249,19.5614535353535,89.88983492947371
North America,,2006,,668.877774722222,0.8571163396051191,29.3507141414141,89.5072826394737
North America,,2007,,638.0051963888881,1.1333578670450601,38.0231120606061,91.11012020942101
North America,,2008,,667.765501085858,1.68706256369973,59.9658373737374,89.426598096
North America,,2009,,666.9424904040401,2.21226039424441,81.87046085858591,89.6489871577368
North America,,2010,,645.817477424241,3.2982364209721102,105.57163232323201,92.80545386352631
North America,,2011,,728.089484823231,5.35150412797013,133.227399166667,93.3558676198947
North America,,2012,,686.207851691918,9.987013755540609,157.24394260101002,94.71085626663161
North America,,2013,,686.360042146464,17.6444954805979,184.86508328282798,99.0234028832632
North America,,2014,,677.144727474746,31.556961616161605,202.73345020202,101.002109025842
North America,,2015,,659.53792540404,42.567262626262604,228.356483611111,101.16449667552601
North America,,2016,,679.8934409343431,58.9441953030303,270.596628055556,101.41052947368401
North America,,2017,,723.241715429292,82.824889949495,299.004772575758,101.38134684031701
North America,,2018,,707.878949494949,101.342222222222,321.67883030303,98.94620932963942
North America,,2019,,676.9255854256501,125.11260505050501,354.87261621172996,96.9000164295303
North Macedonia,MKD,1990,,0.491,0,0,0
North Macedonia,MKD,1991,,0.848,0,0,0
North Macedonia,MKD,1992,,0.848,0,0,0
North Macedonia,MKD,1993,,0.522,0,0,0
North Macedonia,MKD,1994,,0.695,0,0,0
North Macedonia,MKD,1995,,0.8009999999999999,0,0,0
North Macedonia,MKD,1996,,0.85,0,0,0
North Macedonia,MKD,1997,,0.9,0,0,0
North Macedonia,MKD,1998,,1.083,0,0,0
North Macedonia,MKD,1999,,1.389,0,0,0
North Macedonia,MKD,2000,,1.17,0,0,0
North Macedonia,MKD,2001,,0.626,0,0,0
North Macedonia,MKD,2002,,0.757,0,0,0
North Macedonia,MKD,2003,,1.374,0,0,0
North Macedonia,MKD,2004,,1.482,0,0,0
North Macedonia,MKD,2005,,1.492,0,0,0
North Macedonia,MKD,2006,,1.65,0,0,0
North Macedonia,MKD,2007,,1.01,0,0,0
North Macedonia,MKD,2008,,0.84,0,0,0
North Macedonia,MKD,2009,,1.27,0,0,0
North Macedonia,MKD,2010,,2.431,0.000026000000000000002,0,0
North Macedonia,MKD,2011,,1.433,0.001173,0,0
North Macedonia,MKD,2012,,1.041,0.002836,0,0
North Macedonia,MKD,2013,,1.583967,0.009051,0,0
North Macedonia,MKD,2014,,1.206651,0.014381999999999999,0.070633,0
North Macedonia,MKD,2015,,1.865193,0.0226,0.12076700000000001,0.020219
North Macedonia,MKD,2016,,1.897345,0.0237,0.109483,0.036032999999999996
North Macedonia,MKD,2017,,1.110279,0.023750999999999998,0.11048,0.051551
North Macedonia,MKD,2018,,1.791368,0.022788,0.097338,0.05405
North Macedonia,MKD,2019,,1.1636739999999999,0.023227,0.101806,0.055103
Norway,NOR,1965,,49.452,0,0,0
Norway,NOR,1966,,48.744,0,0,0
Norway,NOR,1967,,53.301,0,0,0
Norway,NOR,1968,,60.205,0,0,0
Norway,NOR,1969,,57.371,0,0,0
Norway,NOR,1970,,57.808,0,0,0
Norway,NOR,1971,,63.245,0,0,0
Norway,NOR,1972,,67.417,0,0,0
Norway,NOR,1973,,72.867,0,0,0
Norway,NOR,1974,,76.597,0,0,0
Norway,NOR,1975,,77.33,0,0,0
Norway,NOR,1976,,81.93299999999999,0,0,0
Norway,NOR,1977,,72.02199999999999,0,0,0
Norway,NOR,1978,,80.706,0,0,0
Norway,NOR,1979,,88.698,0,0,0
Norway,NOR,1980,,83.613,0,0,0
Norway,NOR,1981,,92.834,0,0,0
Norway,NOR,1982,,92.499,0,0,0
Norway,NOR,1983,,105.68799999999999,0,0,0
Norway,NOR,1984,,105.90299999999999,0,0,0
Norway,NOR,1985,,102.383,0,0,0.005
Norway,NOR,1986,,96.20100000000001,0,0,0.026000000000000002
Norway,NOR,1987,,103.273,0,0,0.021
Norway,NOR,1988,,108.85700000000001,0,0,0.027000000000000003
Norway,NOR,1989,,118.4,0,0,0.028999999999999998
Norway,NOR,1990,,121.145,0,0,0.213
Norway,NOR,1991,,110.134,0,0,0.209
Norway,NOR,1992,,116.671,0,0,0.22699999999999998
Norway,NOR,1993,,119.23299999999999,0,0,0.243
Norway,NOR,1994,,111.64299999999999,0,0,0.27
Norway,NOR,1995,,121.53,0,0,0.289
Norway,NOR,1996,,103.86200000000001,0,0,0.303
Norway,NOR,1997,,109.775,0,0,0.24100000000000002
Norway,NOR,1998,,115.70299999999999,0,0,0.27
Norway,NOR,1999,,121.45200000000001,0,0.014275999999999999,0.273
Norway,NOR,2000,,141.81799999999998,0.0053,0.030199,0.256
Norway,NOR,2001,,120.463,0.0053,0.028758,0.255
Norway,NOR,2002,,129.372,0.0053,0.038903,0.25
Norway,NOR,2003,,105.48,0.0062,0.219796,0.33
Norway,NOR,2004,,108.781,0.0062,0.259519,0.359
Norway,NOR,2005,,135.688,0.0062,0.50703,0.33299999999999996
Norway,NOR,2006,,119.369,0.0071,0.636,0.38799999999999996
Norway,NOR,2007,,133.656,0.0071,0.892,0.386
Norway,NOR,2008,,139.04399999999998,0.0074,0.9129999999999999,0.397
Norway,NOR,2009,,125.28299999999999,0.0077,0.977,0.22699999999999998
Norway,NOR,2010,,116.75,0.0081,0.879,0.344
Norway,NOR,2011,,120.291,0.0085,1.2830000000000001,0.33899999999999997
Norway,NOR,2012,,141.738,0.0089,1.548,0.326
Norway,NOR,2013,,128.154,0.0098,1.881,0.396
Norway,NOR,2014,,135.439,0.0116,2.217,0.258
Norway,NOR,2015,,137.30200000000002,0.0134,2.515,0.256
Norway,NOR,2016,,142.418,0.0238,2.115742,0.233
Norway,NOR,2017,,141.955,0.0407535741898285,2.8539999999999996,0.21
Norway,NOR,2018,,138.991268,0.0851572383073497,3.877,0.20416800000000002
Norway,NOR,2019,,125.25648922422899,0.11254699331848599,5.53784936302224,0.260489732081652
Oman,OMN,1965,,0,0,0,0
Oman,OMN,1966,,0,0,0,0
Oman,OMN,1967,,0,0,0,0
Oman,OMN,1968,,0,0,0,0
Oman,OMN,1969,,0,0,0,0
Oman,OMN,1970,,0,0,0,0
Oman,OMN,1971,,0,0,0,0
Oman,OMN,1972,,0,0,0,0
Oman,OMN,1973,,0,0,0,0
Oman,OMN,1974,,0,0,0,0
Oman,OMN,1975,,0,0,0,0
Oman,OMN,1976,,0,0,0,0
Oman,OMN,1977,,0,0,0,0
Oman,OMN,1978,,0,0,0,0
Oman,OMN,1979,,0,0,0,0
Oman,OMN,1980,,0,0,0,0
Oman,OMN,1981,,0,0,0,0
Oman,OMN,1982,,0,0,0,0
Oman,OMN,1983,,0,0,0,0
Oman,OMN,1984,,0,0,0,0
Oman,OMN,1985,,0,0,0,0
Oman,OMN,1986,,0,0,0,0
Oman,OMN,1987,,0,0,0,0
Oman,OMN,1988,,0,0,0,0
Oman,OMN,1989,,0,0,0,0
Oman,OMN,1990,,0,0,0,0
Oman,OMN,1991,,0,0,0,0
Oman,OMN,1992,,0,0,0,0
Oman,OMN,1993,,0,0,0,0
Oman,OMN,1994,,0,0,0,0
Oman,OMN,1995,,0,0,0,0
Oman,OMN,1996,,0,0,0,0
Oman,OMN,1997,,0,0,0,0
Oman,OMN,1998,,0,0,0,0
Oman,OMN,1999,,0,0,0,0
Oman,OMN,2000,,0,0,0,0
Oman,OMN,2001,,0,0,0,0
Oman,OMN,2002,,0,0,0,0
Oman,OMN,2003,,0,0,0,0
Oman,OMN,2004,,0,0,0,0
Oman,OMN,2005,,0,0,0,0
Oman,OMN,2006,,0,0,0,0
Oman,OMN,2007,,0,0,0,0
Oman,OMN,2008,,0,0,0,0
Oman,OMN,2009,,0,0,0,0
Oman,OMN,2010,,0,0,0,0
Oman,OMN,2011,,0,0,0,0
Oman,OMN,2012,,0,0,0,0
Oman,OMN,2013,,0,0.0012,0,0
Oman,OMN,2014,,0,0.0012,0,0
Oman,OMN,2015,,0,0.0037,0,0
Oman,OMN,2016,,0,0.0037189999999999996,0,0
Oman,OMN,2017,,0,0.0037189999999999996,0,0
Oman,OMN,2018,,0,0.0037552343188598796,0,0
Oman,OMN,2019,,0,0.0037552343188598796,0,0
Other Asia & Pacific,,1965,,10.046,0,0,0
Other Asia & Pacific,,1966,,10.029,0,0,0
Other Asia & Pacific,,1967,,10.241,0,0,0
Other Asia & Pacific,,1968,,10.258,0,0,0
Other Asia & Pacific,,1969,,10.345999999999998,0,0,0
Other Asia & Pacific,,1970,,10.377,0,0,0
Other Asia & Pacific,,1971,,10.651,0,0,0
Other Asia & Pacific,,1972,,11.061,0,0,0
Other Asia & Pacific,,1973,,11.235999999999999,0,0,0
Other Asia & Pacific,,1974,,11.517999999999999,0,0,0
Other Asia & Pacific,,1975,,11.870999999999999,0,0,0
Other Asia & Pacific,,1976,,12.33,0,0,0
Other Asia & Pacific,,1977,,12.502,0,0,0
Other Asia & Pacific,,1978,,12.892999999999999,0,0,0
Other Asia & Pacific,,1979,,13.788,0,0,0
Other Asia & Pacific,,1980,,13.9044155252525,0,0,0
Other Asia & Pacific,,1981,,14.096039535353501,0,0,0
Other Asia & Pacific,,1982,,14.592532626262601,0,0,0
Other Asia & Pacific,,1983,,14.8030219656566,0,0,0
Other Asia & Pacific,,1984,,15.2071686808081,0,0,0.00105263157894737
Other Asia & Pacific,,1985,,16.721012194949502,0,0,0
Other Asia & Pacific,,1986,,17.7823680408618,0,0,0
Other Asia & Pacific,,1987,,18.7969113819097,0,0,0
Other Asia & Pacific,,1988,,20.781649869697002,0,0,0
Other Asia & Pacific,,1989,,21.3095000770454,0,0,0
Other Asia & Pacific,,1990,,22.2611363907092,0,0,0.045
Other Asia & Pacific,,1991,,21.549285236901497,0,0,0.045
Other Asia & Pacific,,1992,,20.6451448680303,0,0,0.02
Other Asia & Pacific,,1993,,20.222916704,0,0,0.02
Other Asia & Pacific,,1994,,21.3628812489697,0,0,0.02
Other Asia & Pacific,,1995,,21.8245138984242,0,0,0.02
Other Asia & Pacific,,1996,,20.8405304839495,0,0.001640218,0.02
Other Asia & Pacific,,1997,,18.5340583115859,0.000002,0.0049170920000000005,0
Other Asia & Pacific,,1998,,18.5158612524425,0.000012,0.005854206999999999,0
Other Asia & Pacific,,1999,,19.7394497025726,0.000009,0.005816066999999999,0
Other Asia & Pacific,,2000,,21.5497723934097,0.00276599998256564,0.007372048997615809,0
Other Asia & Pacific,,2001,,22.635810571419803,0.00515500003525615,0.00691084699761581,0.0201170212765957
Other Asia & Pacific,,2002,,23.000336901137,0.00606699998268485,0.00823998899761581,0.0251414267834794
Other Asia & Pacific,,2003,,24.2339593058394,0.007737000008434059,0.00480282899766331,0.0330724260588894
Other Asia & Pacific,,2004,,25.3683492756255,0.009136000017702579,0.0115484009990165,0.0390972267966537
Other Asia & Pacific,,2005,,27.190112396849397,0.0113290000521168,0.0176339180025332,0.0449026743956261
Other Asia & Pacific,,2006,,29.222667111096897,0.0146560000565276,0.0284206069988601,0.0467894736842105
Other Asia & Pacific,,2007,,32.4584741654866,0.0170600201771278,0.0408563799966379,0.0386530000059605
Other Asia & Pacific,,2008,,34.4041607061572,0.0258840201077555,0.0447009869020974,0.035532
Other Asia & Pacific,,2009,,34.1587521890784,0.029200020333400002,0.05808034298871499,0.045486
Other Asia & Pacific,,2010,,41.0330363453365,0.0299418352213135,0.0677004809567669,0.0536200000119209
Other Asia & Pacific,,2011,,47.0308131486645,0.0460336262535782,0.0587795890942748,0.0690069999046326
Other Asia & Pacific,,2012,,47.8436943474962,0.0947424727935472,0.0734438049621511,0.0754469998092651
Other Asia & Pacific,,2013,,53.5247399279407,0.10959128109109599,0.120554738700502,0.0836637718092651
Other Asia & Pacific,,2014,,53.1847315350525,0.14186669231447402,0.19810070902367802,0.10109798380926499
Other Asia & Pacific,,2015,,49.93265274594971,0.22126428725470398,0.23511496455928305,0.128339452809265
Other Asia & Pacific,,2016,,58.142204448999394,0.342193341311136,0.23860766979525802,0.131509561904633
Other Asia & Pacific,,2017,,60.6535322594763,0.455560137247238,0.25031155721903103,0.174815
Other Asia & Pacific,,2018,,58.698431784443905,0.527867084246885,0.38262440189123204,0.16789
Other Asia & Pacific,,2019,,63.1851551381391,0.696738322688915,0.5490475755958251,0.16789
Other CIS,,1985,,22.3886804,0,0,0
Other CIS,,1986,,20.6430174,0,0,0
Other CIS,,1987,,21.120312600000002,0,0,0
Other CIS,,1988,,29.1194266,0,0,0
Other CIS,,1989,,25.9153616,0,0,0
Other CIS,,1990,,28.698,0,0,0
Other CIS,,1991,,28.353,0,0,0
Other CIS,,1992,,28.491,0,0,0
Other CIS,,1993,,30.853,0,0,0
Other CIS,,1994,,32.216,0,0,0
Other CIS,,1995,,27.961,0,0,0
Other CIS,,1996,,29.093000000000004,0,0,0
Other CIS,,1997,,26.406,0,0,0
Other CIS,,1998,,25.956999999999997,0,0,0
Other CIS,,1999,,29.318,0,0,0
Other CIS,,2000,,29.38,0,0,0
Other CIS,,2001,,27.975,0,0,0
Other CIS,,2002,,28.022,0,0,0
Other CIS,,2003,,31.763,0,0,0
Other CIS,,2004,,32.7693,0,0,0
Other CIS,,2005,,33.1304,0,0,0
Other CIS,,2006,,32.5522,0,0.0026,0
Other CIS,,2007,,33.3336,0,0.0029,0
Other CIS,,2008,,28.767,0,0.0019,0
Other CIS,,2009,,28.4007,0.000007375,0.0043,0
Other CIS,,2010,,30.6456,0.000080625,0.0041,0
Other CIS,,2011,,33.3671,0.000166,0.003,0
Other CIS,,2012,,33.6939,0.00112382054794521,0.0042,0
Other CIS,,2013,,32.6551,0.00420775,0.0033,0.0035
Other CIS,,2014,,31.8782,0.00812075,0.005,0.013000000000000001
Other CIS,,2015,,30.391,0.01044875,0.0057,0.015
Other CIS,,2016,,30.6715,0.0107677054794521,0.005,0.013999999999999999
Other CIS,,2017,,33.8908,0.01014375,0.0091,0.023
Other CIS,,2018,,35.3074,0.01284375,0.0248,0.0198
Other CIS,,2019,,35.604782562309296,0.02114375,0.0262,0.0198
Other Caribbean,,1965,,0.365,0,0,0
Other Caribbean,,1966,,0.413,0,0,0
Other Caribbean,,1967,,0.322,0,0,0
Other Caribbean,,1968,,0.331,0,0,0
Other Caribbean,,1969,,0.35200000000000004,0,0,0
Other Caribbean,,1970,,0.419,0,0,0
Other Caribbean,,1971,,0.922,0,0,0.97
Other Caribbean,,1972,,0.929,0,0,0.831
Other Caribbean,,1973,,0.855,0,0,0.978
Other Caribbean,,1974,,0.8290000000000001,0,0,0.9840000000000001
Other Caribbean,,1975,,0.7709999999999999,0,0,1.012
Other Caribbean,,1976,,1.166,0,0,1.103
Other Caribbean,,1977,,0.815,0,0,1.193
Other Caribbean,,1978,,1.143,0,0,1.339
Other Caribbean,,1979,,1.381,0,0,1.2890000000000001
Other Caribbean,,1980,,1.054,0,0,1.2919999999999998
Other Caribbean,,1981,,1.839,0,0,1.308
Other Caribbean,,1982,,1.217,0,0,1.406
Other Caribbean,,1983,,1.376,0,0,1.515
Other Caribbean,,1984,,1.6340000000000001,0,0,1.2890000000000001
Other Caribbean,,1985,,1.6219999999999999,0,0,1.209
Other Caribbean,,1986,,2.055,0,0,1.266
Other Caribbean,,1987,,2.233,0,0,1.304
Other Caribbean,,1988,,2.465,0,0,1.422
Other Caribbean,,1989,,1.305,0,0,1.389
Other Caribbean,,1990,,1.256,0,0,1.60384210526316
Other Caribbean,,1991,,1.2919999999999998,0,0,1.36784210526316
Other Caribbean,,1992,,1.315,0,0,1.47
Other Caribbean,,1993,,1.705,0,0.00171717171717172,1.064
Other Caribbean,,1994,,0.937,0,0.007777777777777779,1.131
Other Caribbean,,1995,,1.10520000076294,0,0.007777777777777779,0.951
Other Caribbean,,1996,,1.4684508424242402,0,0.00736562222222222,1.22217109473684
Other Caribbean,,1997,,1.19006159308617,0,0.00802152797979798,1.179
Other Caribbean,,1998,,1.7719732168803897,0,0.00912294888888889,1.040475684
Other Caribbean,,1999,,2.43996462098457,0.000101010101010101,0.0114348346464646,1.21712006505263
Other Caribbean,,2000,,1.5506945036006998,0.000123999997973442,0.0395497139393939,1.33550642199743
Other Caribbean,,2001,,1.37356807885051,0.000323999997973442,0.0480778226262626,1.26892886091316
Other Caribbean,,2002,,1.72774208711231,0.00034000000059604597,0.0609193712121212,1.18301222491928
Other Caribbean,,2003,,2.19837014473329,0.00034000000059604597,0.0646916103030303,0.9651245401109331
Other Caribbean,,2004,,2.2901951549117596,0.000455000001192093,0.0953164636363636,1.0528671531118001
Other Caribbean,,2005,,2.6037581289677,0.00505813818301028,0.10666036121212101,0.7585474566243591
Other Caribbean,,2006,,2.5169794578739597,0.00441426909531984,0.12277725575757599,0.7566368890427341
Other Caribbean,,2007,,2.34707965084687,0.00624511111295886,0.128433333334823,0.870527812753681
Other Caribbean,,2008,,2.08482390987326,0.009853888879054121,0.13894550508209602,0.946907295816915
Other Caribbean,,2009,,2.19966349072994,0.0196489899045778,0.19324007122694198,0.956838755388499
Other Caribbean,,2010,,2.06739408746124,0.0458159394049961,0.281628609479648,0.823836086120747
Other Caribbean,,2011,,2.14413618741165,0.0860859840372382,0.350376078974843,0.876519819781854
Other Caribbean,,2012,,2.38095640894068,0.20429616378562301,0.669217370010301,1.02599263020693
Other Caribbean,,2013,,2.4526788317181,0.25220319924109397,1.0076865674036,1.1180011102266698
Other Caribbean,,2014,,1.77489564311142,0.335156809189714,1.0606567031087901,1.05469982958453
Other Caribbean,,2015,,1.3626974853479699,0.43754356219935797,1.14647913675203,1.1580184761914298
Other Caribbean,,2016,,1.9151354308318502,0.554476503429292,1.16024117529625,1.1927863013038
Other Caribbean,,2017,,2.6991309862079502,0.6956452039005669,1.3196364745478202,1.30258041418322
Other Caribbean,,2018,,2.35363819273973,0.811808349559647,1.40219331129797,1.24180281211737
Other Caribbean,,2019,,1.5296031822569298,1.27779541109082,1.8066080157576,1.28034066414398
Other Middle East,,1965,,0.556,0,0,0
Other Middle East,,1966,,0.606,0,0,0
Other Middle East,,1967,,0.7340000000000001,0,0,0
Other Middle East,,1968,,0.8140000000000001,0,0,0
Other Middle East,,1969,,0.9520000000000001,0,0,0
Other Middle East,,1970,,0.9279999999999999,0,0,0
Other Middle East,,1971,,0.89,0,0,0
Other Middle East,,1972,,0.8690000000000001,0,0,0
Other Middle East,,1973,,0.495,0,0,0
Other Middle East,,1974,,1.15,0,0,0
Other Middle East,,1975,,1.55,0,0,0
Other Middle East,,1976,,2.03,0,0,0
Other Middle East,,1977,,2.568,0,0,0
Other Middle East,,1978,,2.895,0,0,0
Other Middle East,,1979,,3.201,0,0,0
Other Middle East,,1980,,3.411,0,0,0
Other Middle East,,1981,,3.508,0,0,0
Other Middle East,,1982,,3.609,0,0,0
Other Middle East,,1983,,3.362,0,0,0
Other Middle East,,1984,,3.91,0,0,0
Other Middle East,,1985,,3.927,0,0,0
Other Middle East,,1986,,3.423,0,0,0
Other Middle East,,1987,,3.489,0,0,0
Other Middle East,,1988,,3.443,0,0,0
Other Middle East,,1989,,3.2889999999999997,0,0,0
Other Middle East,,1990,,3.239,0,0.001,0
Other Middle East,,1991,,3.2510000000000003,0,0.001,0
Other Middle East,,1992,,3.375,0,0.001,0
Other Middle East,,1993,,3.326,0,0.001,0
Other Middle East,,1994,,3.383,0,0.001,0
Other Middle East,,1995,,3.185,0,0.001,0
Other Middle East,,1996,,3.3710000000000004,0,0.001,0
Other Middle East,,1997,,3.353,0,0.003,0
Other Middle East,,1998,,3.5,0,0.003,0
Other Middle East,,1999,,3.0660000000000003,0,0.003,0
Other Middle East,,2000,,3.7136,0,0.003,0.003
Other Middle East,,2001,,3.78479,0,0.003,0.005
Other Middle East,,2002,,4.230841000000001,0,0.003,0.005
Other Middle East,,2003,,4.109683,0,0.003,0.006
Other Middle East,,2004,,5.371439,0,0.0041,0.006
Other Middle East,,2005,,4.548284,0,0.0041,0.005
Other Middle East,,2006,,4.739463,0,0.0041,0.006
Other Middle East,,2007,,4.1665019999999995,0,0.0041,0.01
Other Middle East,,2008,,3.3043970000000003,0.0027,0.0053,0.009000000000000001
Other Middle East,,2009,,2.539112,0.003,0.0053,0.006999999999999999
Other Middle East,,2010,,3.4922519999999997,0.0045385,0.0053,0.009000000000000001
Other Middle East,,2011,,4.143244999999999,0.006783,0.0053,0.008
Other Middle East,,2012,,4.475462,0.010233602739726,0.0063,0.006
Other Middle East,,2013,,4.249337000000001,0.017240000000000002,0.0093,0.006
Other Middle East,,2014,,2.5915779999999997,0.0432525,0.0107,0.0035
Other Middle East,,2015,,0.944749,0.19889500000000002,0.1314,0.0041
Other Middle East,,2016,,1.352745,1.0546599178082199,0.39899999999999997,0.0041
Other Middle East,,2017,,1.3555662716627601,1.739095,0.457451,0.0041
Other Middle East,,2018,,1.2732412716627601,2.5651713230751003,0.715251,0.0104
Other Middle East,,2019,,1.8328392716627602,2.86972234690557,0.715251,0.0104
Other Northern Africa,,1965,,0.042,0,0,
Other Northern Africa,,1966,,0.027000000000000003,0,0,
Other Northern Africa,,1967,,0.037000000000000005,0,0,
Other Northern Africa,,1968,,0.033,0,0,
Other Northern Africa,,1969,,0.039,0,0,
Other Northern Africa,,1970,,0.040999999999999995,0,0,
Other Northern Africa,,1971,,0.05,0,0,
Other Northern Africa,,1972,,0.053,0,0,
Other Northern Africa,,1973,,0.071,0,0,
Other Northern Africa,,1974,,0.022000000000000002,0,0,
Other Northern Africa,,1975,,0.031,0,0,
Other Northern Africa,,1976,,0.053,0,0,
Other Northern Africa,,1977,,0.03,0,0,
Other Northern Africa,,1978,,0.027999999999999997,0,0,
Other Northern Africa,,1979,,0.04,0,0,
Other Northern Africa,,1980,,0.023,0,0,
Other Northern Africa,,1981,,0.028999999999999998,0,0,
Other Northern Africa,,1982,,0.039,0,0,
Other Northern Africa,,1983,,0.03,0,0,
Other Northern Africa,,1984,,0.067,0,0,
Other Northern Africa,,1985,,0.109,0,0,
Other Northern Africa,,1986,,0.052000000000000005,0,0,
Other Northern Africa,,1987,,0.113,0,0,
Other Northern Africa,,1988,,0.047,0,0,
Other Northern Africa,,1989,,0.034,0,0,
Other Northern Africa,,1990,,0.044000000000000004,0,0,
Other Northern Africa,,1991,,0.1048,0,0,
Other Northern Africa,,1992,,0.0651,0,0,
Other Northern Africa,,1993,,0.064,0,0,
Other Northern Africa,,1994,,0.04,0,0,
Other Northern Africa,,1995,,0.039,0,0,
Other Northern Africa,,1996,,0.067,0,0,
Other Northern Africa,,1997,,0.044000000000000004,0,0,
Other Northern Africa,,1998,,0.073,0,0,
Other Northern Africa,,1999,,0.09,0,0,
Other Northern Africa,,2000,,0.064,0.0012,0.0235,
Other Northern Africa,,2001,,0.054000000000000006,0.0014,0.0245,
Other Northern Africa,,2002,,0.064,0.0016,0.031,
Other Northern Africa,,2003,,0.166,0.002018,0.0386,
Other Northern Africa,,2004,,0.153,0.002813,0.045,
Other Northern Africa,,2005,,0.145,0.0036079999999999997,0.044000000000000004,
